4.56391 6.12097 9.67476 4.11928 50000 21417 0.0109477 2.85837 4.23648
4.58647 6.11075 9.62573 4.09902 50000 21375 0.0109035 2.84749 4.21432
4.60902 6.03272 9.57867 4.07896 50000 21327 0.0108596 2.83094 4.19079
4.63158 5.8434 9.53116 4.05909 50000 21273 0.0108161 2.81856 4.17097
4.65414 6.22101 9.48408 4.03942 50000 21235 0.010773 2.80832 4.15053
4.67669 5.94063 9.43714 4.01994 50000 21193 0.0107302 2.79861 4.12922
4.69925 5.75484 9.95698 4.00064 50000 21150 0.0106877 2.78746 4.10787
4.7218 5.94652 9.79624 3.98153 50000 21111 0.0106456 2.77601 4.08785
4.74436 5.76179 9.30197 3.9626 50000 21065 0.0106038 2.76666 4.06747
4.76692 5.86047 9.25802 3.94385 50000 21017 0.0105623 2.75593 4.04667
4.78947 5.95916 9.21376 3.92527 50000 20973 0.0105212 2.74464 4.02705
4.81203 5.5858 9.61163 3.90688 50000 20931 0.0104803 2.73281 4.00699
4.83459 5.9707 9.56622 3.88865 50000 20891 0.0104398 2.72192 3.98873
4.85714 5.59926 9.52034 3.87059 50000 20856 0.0103996 2.71312 3.9696
4.8797 5.60819 9.47707 3.8527 50000 20819 0.0103597 2.70178 3.95014
4.90226 5.42764 9.43098 3.83497 50000 20773 0.0103201 2.69277 3.93159
4.92481 5.63241 9.38794 3.8174 50000 20730 0.0102808 2.68314 3.91173
4.94737 5.67031 9.23716 3.8 50000 20684 0.0102418 2.67005 3.89314
4.96992 5.66236 9.40851 3.78275 50000 20640 0.0102031 2.66083 3.87499
4.99248 5.74399 9.36629 3.76566 50000 20602 0.0101647 2.65029 3.85718
5.01504 5.73613 9.32215 3.74873 50000 20575 0.0101266 2.64159 3.83897
5.03759 5.54949 8.85698 3.73194 50000 20537 0.0100888 2.6291 3.82101
5.06015 5.63105 9.13363 3.7153 50000 20497 0.0100512 2.61903 3.80317
5.08271 5.62241 8.77977 3.69882 50000 20467 0.010014 2.61085 3.7842
5.10526 5.61375 8.63618 3.68247 50000 20433 0.00997696 2.60175 3.76687
5.12782 5.5169 8.69909 3.66628 50000 20401 0.00994023 2.59208 3.74902
5.15038 5.24205 8.86797 3.65022 50000 20367 0.00990378 2.5823 3.73176
5.17293 5.23416 8.82924 3.6343 50000 20338 0.00986759 2.57415 3.71519
5.19549 5.42972 8.78905 3.61852 50000 20291 0.00983166 2.56325 3.69779
5.21805 5.34878 8.54673 3.60288 50000 20255 0.009796 2.55337 3.68001
5.2406 5.1798 8.71321 3.58737 50000 20225 0.00976059 2.54574 3.66376
5.26316 5.00991 8.47276 3.572 50000 20184 0.00972544 2.5348 3.64789
5.28571 5.01599 8.4365 3.55676 50000 20140 0.00969054 2.52688 3.63247
5.30827 5.11209 8.50008 3.54164 50000 20108 0.00965589 2.51976 3.61545
5.33083 4.94399 8.46302 3.52666 50000 20074 0.00962149 2.51294 3.60036
5.35338 5.30676 8.52552 3.5118 50000 20039 0.00958733 2.50498 3.58494
5.37594 5.22855 8.19357 3.49706 50000 20011 0.00955341 2.49859 3.56932
5.3985 5.23908 8.25669 3.48245 50000 19989 0.00951973 2.4914 3.55389
5.42105 5.16065 8.41833 3.46796 50000 19967 0.00948629 2.48375 3.53783
5.44361 5.17166 8.38221 3.45359 50000 19924 0.00945308 2.47592 3.52195
5.46617 5.09432 8.34832 3.43934 50000 19880 0.00942011 2.46846 3.50722
5.48872 4.92708 8.11941 3.42521 50000 19849 0.00938736 2.46089 3.49223
5.51128 4.89261 8.08519 3.41119 50000 19807 0.00935484 2.44952 3.47848
5.53383 4.88568 8.05243 3.39728 50000 19775 0.00932254 2.44254 3.46459
5.55639 5.04734 7.92315 3.38349 50000 19740 0.00929047 2.43539 3.44967
